list_name,itemname,material,quantity,description,latitude,longitude,altitude,radius,location,timestamp,dt,project_name,username,manual_upload,event_name,id,log_index
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.050774623018","-118.26380837844","96.844163044356","14.266637941591","Los Angeles, California, United States of America","20240313193700","2024-03-13 19:37:00","Default","Rosaliel","0","","2815863","73261"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.050790670063","-118.26385498723","96.675389060751","14.253326531487","Los Angeles, California, United States of America","20240313193703","2024-03-13 19:37:03","Default","Rosaliel","0","","2815864","73261"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.050799468109","-118.26387807142","96.356757516041","14.254276073579","Los Angeles, California, United States of America","20240313193705","2024-03-13 19:37:05","Default","Rosaliel","0","","2815865","73261"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.050768894047","-118.26417247229","94.921551365405","14.234128317945","Los Angeles, California, United States of America","20240313193755","2024-03-13 19:37:55","Default","Rosaliel","0","","2815875","73261"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.051396123503","-118.26574766124","94.74662345089","14.251623166821","Los Angeles, California, United States of America","20240313194002","2024-03-13 19:40:02","Default","Rosaliel","0","","2815883","73261"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.051684378099","-118.26642056063","93.959633646533","14.232801552134","Los Angeles, California, United States of America","20240313194051","2024-03-13 19:40:51","Default","Rosaliel","0","","2815886","73261"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.051366825263","-118.26567649746","93.702520935796","14.244168532881","Los Angeles, California, United States of America","20240313194504","2024-03-13 19:45:04","Default","Rosaliel","0","","2815887","73261"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","4","","34.050773962667","-118.24117018446","84.541308843531","14.242986808933","Los Angeles, California, United States of America","20240315172639","2024-03-15 17:26:39","Default","e.lleeeeeeee","0","","2816872","73299"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.035513424004","-117.7788911328","280.85363304429","4.7335914357835","Pomona, California, United States of America","20240318152325","2024-03-18 15:23:25","Default","rubben.n","0","","2820756","73399"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.036183230996","-117.78051797478","287.05214622151","4.7255421666027","Pomona, California, United States of America","20240318152548","2024-03-18 15:25:48","Default","rubben.n","0","","2820759","73399"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.038879800065","-118.21764335423","93.14433696121","4.7433656228545","Los Angeles, California, United States of America","20240326230847","2024-03-26 23:08:47","Default","Debony Garcia","0","","2825274","73506"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.040369754774","-118.21734956043","83.664468709379","4.732044365314","Los Angeles, California, United States of America","20240326231637","2024-03-26 23:16:37","Default","Debony Garcia","0","","2825307","73506"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.040427196189","-118.21723493854","85.983291767538","4.7244725361415","Los Angeles, California, United States of America","20240326231659","2024-03-26 23:16:59","Default","Debony Garcia","0","","2825311","73506"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.968779056466","-118.22981236645","45.205028764904","4.7599804925862","Huntington Park, California, United States of America","20240327193154","2024-03-27 19:31:54","Default","Rosaliel","0","","2825728","73523"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.968777440978","-118.22980781212","45.037299408577","4.7615734249784","Huntington Park, California, United States of America","20240327193156","2024-03-27 19:31:56","Default","Rosaliel","0","","2825729","73523"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.968777440978","-118.22980781212","45.037299408577","4.7615734249784","Huntington Park, California, United States of America","20240327193156","2024-03-27 19:31:56","Default","Rosaliel","0","","2825730","73523"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.968663028371","-118.22866873314","45.722739634104","4.7360601564254","Huntington Park, California, United States of America","20240327193433","2024-03-27 19:34:33","Default","Rosaliel","0","","2825740","73523"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.067979745995","-118.16759671667","151.46985298675","4.7843245394223","Los Angeles, California, United States of America","20240328191104","2024-03-28 19:11:04","Default","asainz","0","","2826965","73545"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.965139732062","-118.20964728759","43.505394015461","4.5735380507774","Huntington Park, California, United States of America","20240404021133","2024-04-04 02:11:33","Default","e.lleeeeeeee","0","","2833642","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.965118228555","-118.20945447912","42.996851892211","4.7766289513893","Huntington Park, California, United States of America","20240404021151","2024-04-04 02:11:51","Default","e.lleeeeeeee","0","","2833643","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","2","","33.964972564307","-118.20810248734","41.8252014108","4.7569087749524","Huntington Park, California, United States of America","20240404021403","2024-04-04 02:14:03","Default","e.lleeeeeeee","0","","2833648","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.96488390488","-118.20741315398","42.002663181163","4.736375337259","Huntington Park, California, United States of America","20240404021507","2024-04-04 02:15:07","Default","e.lleeeeeeee","0","","2833654","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.964738182678","-118.20652350439","41.94214823842","4.7371717305706","Huntington Park, California, United States of America","20240404021630","2024-04-04 02:16:30","Default","e.lleeeeeeee","0","","2833658","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.964665521334","-118.20629627556","41.334742558189","4.7343805937114","Huntington Park, California, United States of America","20240404021657","2024-04-04 02:16:57","Default","e.lleeeeeeee","0","","2833659","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.964659849489","-118.20621378121","41.522706455551","4.7328752587887","Huntington Park, California, United States of America","20240404021704","2024-04-04 02:17:04","Default","e.lleeeeeeee","0","","2833660","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.964650514239","-118.20613363905","41.613691523671","4.7345361855439","Huntington Park, California, United States of America","20240404021711","2024-04-04 02:17:11","Default","e.lleeeeeeee","0","","2833662","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","9","","33.964696417536","-118.2057048261","41.559080157429","4.7286033634195","Huntington Park, California, United States of America","20240404022052","2024-04-04 02:20:52","Default","e.lleeeeeeee","0","","2833671","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","33.964713685814","-118.20589643485","42.048576141708","4.7296844965035","Huntington Park, California, United States of America","20240404022113","2024-04-04 02:21:13","Default","e.lleeeeeeee","0","","2833673","73643"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","34.015283479866","-117.86407795087","171.59216755629","4.7460461505822","Walnut, California, United States of America","20240406193405","2024-04-06 19:34:05","Default","MattPin45","0","","2834760","73678"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","37.940922750396","23.668070969575","2.1568391211331","4.8431994415116","Piraeus, Attica, Greece","20240414130416","2024-04-14 13:04:16","","eugenia_rem","0","","2839544","73950"
"4ocean Marine Debris Tracker","Cigarette Butts","ALL ITEMS","1","","37.940903938057","23.667975347049","2.2833534050733","4.8669216236687","Piraeus, Attica, Greece","20240414130658","2024-04-14 13:06:58","","eugenia_rem","0","","2839545","73950"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","119","","26.4060461","-80.1128208","-22.3999996185","25.3810005188","Boca Raton, Florida, United States of America","20191125133007","2019-11-25 13:30:07","","4ocean","0","","575287","18102"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","2","","39.5323791504","-76.4093170166","128.718475342","12.5089950562","Fallston, Maryland, United States of America","20200205222907","2020-02-05 22:29:07","","102233502 (SciStarter)","0","","627831","19320"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","38.5370521545","-75.0800247192","1.99653172493","168.571350098","Ocean View, Delaware, United States of America","20200607005947","2020-06-07 00:59:47","","Christine kitchen ","0","","704141","21313"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","38.5370521545","-75.0800247192","1.99653172493","168.571350098","Ocean View, Delaware, United States of America","20200607005949","2020-06-07 00:59:49","","Christine kitchen ","0","","704142","21313"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","38.5370521545","-75.0800247192","1.99653172493","168.571350098","Ocean View, Delaware, United States of America","20200607005950","2020-06-07 00:59:50","","Christine kitchen ","0","","704143","21313"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","37.1113243103","22.906332016","10.3536520004","65","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085238","2020-08-06 08:52:38","","RobinH","0","","749927","22459"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","37.1112785339","22.9063663483","12.330701828","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092825","2020-08-06 09:28:25","","RobinH","0","","749980","22460"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","37.1112785339","22.9063663483","12.3217887878","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092826","2020-08-06 09:28:26","","RobinH","0","","749981","22460"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","37.1112785339","22.9063663483","12.3217887878","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092827","2020-08-06 09:28:27","","RobinH","0","","749982","22460"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","37.1112785339","22.9063663483","12.3168878555","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092827","2020-08-06 09:28:27","","RobinH","0","","749983","22460"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","37.1112785339","22.9063663483","12.3142757416","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092828","2020-08-06 09:28:28","","RobinH","0","","749984","22460"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","35.1103515625","-75.974563598633","-0.00029185207677074","353.81396484375","Ocracoke, North Carolina, United States of America","20201122131918","2020-11-22 13:19:18","","Ocracoke ","0","","854340","24943"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","3","","35.138153076172","-75.905395507812","-0.00029185207677074","8000","Ocracoke, North Carolina, United States of America","20201122132025","2020-11-22 13:20:25","","Ocracoke ","0","","854348","24943"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","35.110404968262","-75.974594116211","0.0000000000032560351984068","478.64553833008","Ocracoke, North Carolina, United States of America","20201213001246","2020-12-13 00:12:46","","Ocracoke ","0","","878979","25497"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","35.110404968262","-75.974594116211","0.0000000000032560351984068","478.64553833008","Ocracoke, North Carolina, United States of America","20201213001247","2020-12-13 00:12:47","","Ocracoke ","0","","878980","25497"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","34.711753845215","-76.657485961914","1.200083732605","3266.6552734375","Beaufort, North Carolina, United States of America","20210118211244","2021-01-18 21:12:44","","Briggs Cloutier","0","","902978","26063"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","34.711753845215","-76.657485961914","1.200083732605","3266.6552734375","Beaufort, North Carolina, United States of America","20210118211246","2021-01-18 21:12:46","","Briggs Cloutier","0","","902979","26063"
"4ocean Marine Debris Tracker","Plastic Bags","ALL ITEMS","1","","34.713565826416","-76.655075073242","0.68880844116211","5","Beaufort, North Carolina, United States of America","20210118211554","2021-01-18 21:15:54","","Briggs Cloutier","0","","902987","26065"
